ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
483616687679655,16684835597,"Natural High",2024-06-30,2024-07-01,2024-07-04,"NATURAL HIGH","75k people died from fentanyl last year alone. Download our free toolkit to learn strategies to save your family’s life.,75k people died from fentanyl last year alone. Download our free toolkit to learn strategies to save your family’s life.,75k people died from fentanyl last year alone. Download our free toolkit to learn strategies to save your family’s life.","Protect Your Family,Protect Your Family,Protect Your Family",fb.me,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.282443},{""age"":""25-34"",""gender"":""female"",""percentage"":0.137405},{""age"":""25-34"",""gender"":""male"",""percentage"":0.022901},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.015267},{""age"":""45-54"",""gender"":""male"",""percentage"":0.007634},{""age"":""35-44"",""gender"":""female"",""percentage"":0.534351}","{""region"":""Arizona"",""percentage"":0.030534},{""region"":""Kansas"",""percentage"":0.015267},{""region"":""West Virginia"",""percentage"":0.015267},{""region"":""Wisconsin"",""percentage"":0.015267},{""region"":""Wyoming"",""percentage"":0.007634},{""region"":""Arkansas"",""percentage"":0.007634},{""region"":""Colorado"",""percentage"":0.030534},{""region"":""Idaho"",""percentage"":0.015267},{""region"":""Indiana"",""percentage"":0.015267},{""region"":""Kentucky"",""percentage"":0.053435},{""region"":""Texas"",""percentage"":0.038168},{""region"":""Mississippi"",""percentage"":0.022901},{""region"":""Nevada"",""percentage"":0.022901},{""region"":""New Jersey"",""percentage"":0.007634},{""region"":""Vermont"",""percentage"":0.015267},{""region"":""Virginia"",""percentage"":0.015267},{""region"":""Montana"",""percentage"":0.007634},{""region"":""Nebraska"",""percentage"":0.015267},{""region"":""Washington"",""percentage"":0.068702},{""region"":""Tennessee"",""percentage"":0.022901},{""region"":""California"",""percentage"":0.030534},{""region"":""Minnesota"",""percentage"":0.053435},{""region"":""Delaware"",""percentage"":0.007634},{""region"":""Florida"",""percentage"":0.015267},{""region"":""Georgia"",""percentage"":0.022901},{""region"":""Illinois"",""percentage"":0.015267},{""region"":""Iowa"",""percentage"":0.038168},{""region"":""Louisiana"",""percentage"":0.015267},{""region"":""Michigan"",""percentage"":0.022901},{""region"":""Missouri"",""percentage"":0.022901},{""region"":""South Dakota"",""percentage"":0.015267},{""region"":""New York"",""percentage"":0.053435},{""region"":""North Carolina"",""percentage"":0.007634},{""region"":""Ohio"",""percentage"":0.091603},{""region"":""Oklahoma"",""percentage"":0.030534},{""region"":""Oregon"",""percentage"":0.022901},{""region"":""Pennsylvania"",""percentage"":0.061069},{""region"":""South Carolina"",""percentage"":0.022901},{""region"":""Utah"",""percentage"":0.007634}","facebook,instagram","lower_bound: 1000001",en
1030273261293929,16684835597,"Natural High",2024-06-30,2024-07-01,2024-07-01,"NATURAL HIGH","Our FREE fentanyl toolkit comes with: 
🔸 Life-Saving Information
🔸 Engaging Content
🔸 Conversation Guides

Download it below!,Our FREE fentanyl toolkit comes with: 
🔸 Life-Saving Information
🔸 Engaging Content
🔸 Conversation Guides

Download it below!,Our FREE fentanyl toolkit comes with: 
🔸 Life-Saving Information
🔸 Engaging Content
🔸 Conversation Guides

Download it below!","Protect Kids From Fentanyl,Protect Kids From Fentanyl,Protect Kids From Fentanyl",fb.me,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 1000001",en
485975857125132,16684835597,"Natural High",2024-06-30,2024-07-01,2024-07-03,"NATURAL HIGH","Fentanyl is a critical threat to  our kids & is changing the landscape of drug use with its potential for overdose. ⬇️

Get the facts you need to save a life & download our FREE fentanyl toolkit.,Fentanyl is a critical threat to  our kids & is changing the landscape of drug use with its potential for overdose. ⬇️

Get the facts you need to save a life & download our FREE fentanyl toolkit.","Tackle The Conversation With Confidence,Tackle The Conversation With Confidence",fb.me,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 1000001",en
1450445398939752,115463994495242,"Gerald Malloy for US Senate",2024-06-30,2024-06-30,2024-07-02,"Gerald Malloy for US Senate","I WAS ASKED THIS QUESTION: 

1.  Do you support funding US proxy wars in Ukraine and in Gaza?

---

Thank you for the question.

I am a West Point graduate and Veteran that has been part of successful foreign policy on the ground that delivered peace in Europe, the Persian Gulf, Asia, and the Middle East.   

The United States does not have successful foreign policy now: the debacle in Afghanistan led directly to Russia's decision to attack Ukraine, war in Europe; we've enabled funding and directly funded Iran which funds the terrorist Hamas which attacked Israel, war in the Middle East; in Asia we've agitated policy that was working while increasing one-way economic support of China (that is flooding the US with fentanyl and with Russia is aiding North Korea).  Collectively our foreign policy weakness and failures have damaged relationships/partnerships, emboldened terrorists worldwide, and weakened our current administration's ability to negotiate endings to wars and hostage situations, including one with a US citizen.  Adding in our open borders and our National Security is at its worst in my lifetime.  

I support Israel's right to defend itself as a nation and it's right to establish security.  I support Ukraine's right to defend itself as a nation and to establish security.  I did not and do not support lobbing billions of dollars over to Ukraine or Israel.  I do support providing military equipment and capabilities to Ukraine and Israel.  

I flew out of Logan Airport early AM on 9/11, was asked to guard the cockpit, and 3 days later worked at the JFO in NYC supporting the WTC response/recovery.  I have also lived in the Khobar Towers in Saudi Arabia and Amman Radisson in Jordan, both later sites of terrorist attacks.  For 3 years during the Cold War I lived in the Federal Republic of Germany, with the 3rd Armored Division defending the Fulda Gap from attack by the Soviet Union and Warsaw Pact.  I served with the 2d Infantry Division and the ROK Army near DMZ with DPRK.  In ODS I supported the defense of an ally, defeat of an aggressor, and liberation of an ally.  

I pray for Peace every single day.    
As a US Senator I will use my  experience to develop and implement successful foreign policy that delivers Peace.  Lastly I would add that I believe the United States has a duty as the leader of the free world to promote and protect freedom and democracy.  

You may have watched the recent D-Day ceremony.  I have been there.  I wish there were not terrorists or aggressors, but there are.  

---
I sincerely thank my wife and my family for their support of my career.",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003735},{""age"":""25-34"",""gender"":""male"",""percentage"":0.042017},{""age"":""55-64"",""gender"":""female"",""percentage"":0.0831},{""age"":""45-54"",""gender"":""female"",""percentage"":0.028945},{""age"":""45-54"",""gender"":""male"",""percentage"":0.082166},{""age"":""35-44"",""gender"":""male"",""percentage"":0.051354},{""age"":""55-64"",""gender"":""male"",""percentage"":0.202614},{""age"":""65+"",""gender"":""female"",""percentage"":0.174603},{""age"":""65+"",""gender"":""male"",""percentage"":0.297852},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000934},{""age"":""18-24"",""gender"":""male"",""percentage"":0.014939},{""age"":""35-44"",""gender"":""female"",""percentage"":0.00747},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001867},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000934},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002801},{""age"":""18-24"",""gender"":""female"",""percentage"":0.001867},{""age"":""25-34"",""gender"":""female"",""percentage"":0.002801}","{""region"":""Vermont"",""percentage"":1}",facebook,"lower_bound: 100001, upper_bound: 500000",en
1150268912975953,151008431430628,"John Fabbricatore -Congressional Candidate CD-6",2024-06-30,2024-06-30,2024-07-01,"JOHN FABBRICATORE FOR COLORADO","🚨Today is the deadline!🚨 Your support is vital as we fight to reduce everyday costs, stop the flow of illegal immigrants and fentanyl into the US, and crack down on rising crime. Donate now to help us reach our goal!","Stop the Biden agenda",secure.winred.com,"Contribute now to help our campaign reach more voters","lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001372},{""age"":""18-24"",""gender"":""female"",""percentage"":0.001372},{""age"":""45-54"",""gender"":""female"",""percentage"":0.109739},{""age"":""55-64"",""gender"":""male"",""percentage"":0.133059},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.006859},{""age"":""35-44"",""gender"":""male"",""percentage"":0.034294},{""age"":""35-44"",""gender"":""female"",""percentage"":0.035665},{""age"":""45-54"",""gender"":""male"",""percentage"":0.124829},{""age"":""65+"",""gender"":""female"",""percentage"":0.209877},{""age"":""55-64"",""gender"":""female"",""percentage"":0.093278},{""age"":""25-34"",""gender"":""male"",""percentage"":0.03155},{""age"":""65+"",""gender"":""male"",""percentage"":0.197531},{""age"":""18-24"",""gender"":""male"",""percentage"":0.006859},{""age"":""25-34"",""gender"":""female"",""percentage"":0.012346},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001372}","{""region"":""Alabama"",""percentage"":0.001346},{""region"":""Oklahoma"",""percentage"":0.002692},{""region"":""Nebraska"",""percentage"":0.002692},{""region"":""Nevada"",""percentage"":0.004038},{""region"":""New Jersey"",""percentage"":0.005384},{""region"":""New York"",""percentage"":0.092867},{""region"":""North Carolina"",""percentage"":0.006729},{""region"":""Ohio"",""percentage"":0.002692},{""region"":""Oregon"",""percentage"":0.004038},{""region"":""Missouri"",""percentage"":0.009421},{""region"":""Pennsylvania"",""percentage"":0.016151},{""region"":""South Carolina"",""percentage"":0.006729},{""region"":""Tennessee"",""percentage"":0.004038},{""region"":""Texas"",""percentage"":0.028264},{""region"":""Virginia"",""percentage"":0.006729},{""region"":""Washington"",""percentage"":0.002692},{""region"":""West Virginia"",""percentage"":0.001346},{""region"":""Montana"",""percentage"":0.004038},{""region"":""Minnesota"",""percentage"":0.001346},{""region"":""Alaska"",""percentage"":0.001346},{""region"":""Hawaii"",""percentage"":0.002692},{""region"":""Arizona"",""percentage"":0.004038},{""region"":""California"",""percentage"":0.013459},{""region"":""Colorado"",""percentage"":0.690444},{""region"":""Delaware"",""percentage"":0.001346},{""region"":""Washington, District of Columbia"",""percentage"":0.001346},{""region"":""Florida"",""percentage"":0.037685},{""region"":""Georgia"",""percentage"":0.008075},{""region"":""Idaho"",""percentage"":0.002692},{""region"":""Michigan"",""percentage"":0.005384},{""region"":""Illinois"",""percentage"":0.006729},{""region"":""Indiana"",""percentage"":0.002692},{""region"":""Iowa"",""percentage"":0.001346},{""region"":""Kansas"",""percentage"":0.005384},{""region"":""Kentucky"",""percentage"":0.004038},{""region"":""Louisiana"",""percentage"":0.001346},{""region"":""Maryland"",""percentage"":0.004038},{""region"":""Wyoming"",""percentage"":0.002692}","facebook,instagram","lower_bound: 1001, upper_bound: 5000",en
457184470357895,186022502046084,"The Urban Conservative",2024-06-29,2024-06-29,2024-07-09,"The Urban Conservative","Josh Stein failed North Carolina!",,,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000196},{""age"":""55-64"",""gender"":""male"",""percentage"":0.288106},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001077},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001566},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001566},{""age"":""35-44"",""gender"":""male"",""percentage"":0.094665},{""age"":""65+"",""gender"":""male"",""percentage"":0.237788},{""age"":""45-54"",""gender"":""male"",""percentage"":0.164758},{""age"":""55-64"",""gender"":""female"",""percentage"":0.056388},{""age"":""18-24"",""gender"":""male"",""percentage"":0.001273},{""age"":""65+"",""gender"":""female"",""percentage"":0.103867},{""age"":""45-54"",""gender"":""female"",""percentage"":0.01674},{""age"":""25-34"",""gender"":""male"",""percentage"":0.022516},{""age"":""35-44"",""gender"":""female"",""percentage"":0.005874},{""age"":""25-34"",""gender"":""female"",""percentage"":0.000783},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002056},{""age"":""18-24"",""gender"":""female"",""percentage"":0.000587},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000196}","{""region"":""North Carolina"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1232380391538187,344325322094694,"The Conservative Opinion",2024-06-29,2024-06-29,2024-06-29,"Conservative Voices of America","Trump supporters are now getting a free gift!
We are giving away free Trump Coin and Flag.

Take the poll and claim yours now.","Free Coin and Flag For Trump Supporters",f1u2s3i4o5n.com,"Get Yours Now","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.00885},{""age"":""45-54"",""gender"":""female"",""percentage"":0.044248},{""age"":""65+"",""gender"":""male"",""percentage"":0.283186},{""age"":""55-64"",""gender"":""male"",""percentage"":0.185841},{""age"":""65+"",""gender"":""female"",""percentage"":0.20354},{""age"":""55-64"",""gender"":""female"",""percentage"":0.115044},{""age"":""45-54"",""gender"":""male"",""percentage"":0.106195},{""age"":""35-44"",""gender"":""male"",""percentage"":0.053097}","{""region"":""Alabama"",""percentage"":0.017699},{""region"":""Ohio"",""percentage"":0.053097},{""region"":""Nevada"",""percentage"":0.00885},{""region"":""New Hampshire"",""percentage"":0.017699},{""region"":""New Jersey"",""percentage"":0.026549},{""region"":""New Mexico"",""percentage"":0.00885},{""region"":""New York"",""percentage"":0.106195},{""region"":""North Carolina"",""percentage"":0.026549},{""region"":""Pennsylvania"",""percentage"":0.044248},{""region"":""Missouri"",""percentage"":0.026549},{""region"":""South Carolina"",""percentage"":0.035398},{""region"":""Tennessee"",""percentage"":0.053097},{""region"":""Texas"",""percentage"":0.026549},{""region"":""Vermont"",""percentage"":0.00885},{""region"":""Virginia"",""percentage"":0.026549},{""region"":""West Virginia"",""percentage"":0.00885},{""region"":""Nebraska"",""percentage"":0.00885},{""region"":""Mississippi"",""percentage"":0.017699},{""region"":""Arizona"",""percentage"":0.017699},{""region"":""Indiana"",""percentage"":0.026549},{""region"":""Arkansas"",""percentage"":0.017699},{""region"":""California"",""percentage"":0.026549},{""region"":""Colorado"",""percentage"":0.00885},{""region"":""Connecticut"",""percentage"":0.026549},{""region"":""Florida"",""percentage"":0.079646},{""region"":""Illinois"",""percentage"":0.026549},{""region"":""Iowa"",""percentage"":0.00885},{""region"":""Michigan"",""percentage"":0.053097},{""region"":""Kansas"",""percentage"":0.017699},{""region"":""Kentucky"",""percentage"":0.061947},{""region"":""Louisiana"",""percentage"":0.00885},{""region"":""Maine"",""percentage"":0.035398},{""region"":""Maryland"",""percentage"":0.00885},{""region"":""Massachusetts"",""percentage"":0.026549},{""region"":""Wisconsin"",""percentage"":0.026549}","facebook,instagram","lower_bound: 1000001",en
2303226373355283,344325322094694,"The Conservative Opinion",2024-06-29,2024-06-29,2024-06-29,"Conservative Voices of America","Trump supporters are now getting a free gift!
We are giving away free Trump Coin and Flag.

Take the poll and claim yours now.","Free Coin and Flag For Trump Supporters",f1u2s3i4o5n.com,"Get Yours Now","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 1000001",en
2006691279778586,94999047581,"California Department of Public Health",2024-06-28,2024-06-28,2024-07-01,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Ya se ha encontrado fentanilo contaminando todo tipo de drogas, incluyendo pastillas falsas.","Qué hay en tus drogas.,Qué hay en tus drogas.,Atentos con el fentanilo","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Hay muchas drogas contaminadas,Hay muchas drogas contaminadas,Hay muchas drogas contaminadas","lower_bound: 1000000","lower_bound: 5000, upper_bound: 5999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000294},{""age"":""25-34"",""gender"":""female"",""percentage"":0.059895},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001236},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000733},{""age"":""65+"",""gender"":""male"",""percentage"":0.05694},{""age"":""18-24"",""gender"":""female"",""percentage"":0.017241},{""age"":""35-44"",""gender"":""female"",""percentage"":0.097507},{""age"":""25-34"",""gender"":""male"",""percentage"":0.120462},{""age"":""45-54"",""gender"":""male"",""percentage"":0.134106},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000691},{""age"":""55-64"",""gender"":""male"",""percentage"":0.099168},{""age"":""35-44"",""gender"":""male"",""percentage"":0.152938},{""age"":""55-64"",""gender"":""female"",""percentage"":0.07085},{""age"":""65+"",""gender"":""female"",""percentage"":0.05078},{""age"":""45-54"",""gender"":""female"",""percentage"":0.091197},{""age"":""18-24"",""gender"":""male"",""percentage"":0.04426},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001147},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000553}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
327788973604034,94999047581,"California Department of Public Health",2024-06-28,2024-06-28,2024-07-01,"California Department of Public Health","El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,El fentanilo ha sido encontrado en drogas como metanfetaminas, cocaína y pastillas falsas de Aderall, Xanax, Oxy y otras.,Cualquier droga podría estar contaminada con fentanilo y no podrías verlo, olerlo o sentirle sabor.","Qué hay en tus drogas.,Qué hay en tus drogas.,Epidemia de sobredosis","CDPH.CA.GOV,CDPH.CA.GOV,CDPH.CA.GOV","Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo,Drogas contaminadas con fentanilo","lower_bound: 1000000","lower_bound: 4000, upper_bound: 4499",USD,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.019286},{""age"":""55-64"",""gender"":""female"",""percentage"":0.059477},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000688},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00015},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.0006},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001284},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001701},{""age"":""18-24"",""gender"":""female"",""percentage"":0.009862},{""age"":""25-34"",""gender"":""female"",""percentage"":0.084088},{""age"":""35-44"",""gender"":""male"",""percentage"":0.18908},{""age"":""55-64"",""gender"":""male"",""percentage"":0.068765},{""age"":""45-54"",""gender"":""female"",""percentage"":0.09638},{""age"":""65+"",""gender"":""female"",""percentage"":0.036796},{""age"":""25-34"",""gender"":""male"",""percentage"":0.133495},{""age"":""65+"",""gender"":""male"",""percentage"":0.040162},{""age"":""35-44"",""gender"":""female"",""percentage"":0.139305},{""age"":""45-54"",""gender"":""male"",""percentage"":0.117954},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000929}","{""region"":""California"",""percentage"":1}",facebook,"lower_bound: 1000001",es
1864956730688066,1005149439523237,"DC Department of Behavioral Health",2024-06-28,2024-06-28,2024-07-02,"DC Department of Behavioral Health","Protect your kids from fake pills! 
    ✨    Make sure they're getting the right meds with our trusty pill identifier. Don't risk their health, get yours today and keep them safe!,Protect your kids from fake pills! 
    ✨    Make sure they're getting the right meds with our trusty pill identifier. Don't risk their health, get yours today and keep them safe!,Protect your kids from fake pills! 
    ✨    Make sure they're getting the right meds with our trusty pill identifier. Don't risk their health, get yours today and keep them safe!","Kids' Safety in Your Hands,Kids' Safety in Your Hands,Kids' Safety in Your Hands","dea.gov/onepill/,dea.gov/onepill/,dea.gov/onepill/","As a parent or caregiver, you play a vital role in educating your family members to make healthy decisions. Use the information and resources below to get smart about fake pills and then share what you have learned with young people in your care.,As a parent or caregiver, you play a vital role in educating your family members to make healthy decisions. Use the information and resources below to get smart about fake pills and then share what you have learned with young people in your care.,As a parent or caregiver, you play a vital role in educating your family members to make healthy decisions. Use the information and resources below to get smart about fake pills and then share what you have learned with young people in your care.","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1028576305509038,109771817832538,"Rep. Jake Ellzey",2024-06-28,2024-06-28,2024-07-06,"Congressman Jake Ellzey","This bill comes at a time of global conflict. Alongside the passage of the NDAA, the House has delivered a clear message to the American people and our foreign adversaries: we are refocusing on the core mission, we are prioritizing lethality in our military, and we are protecting the American people.","This bill comes at a time of global conflict.",,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.000354},{""age"":""45-54"",""gender"":""male"",""percentage"":0.192436},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000354},{""age"":""65+"",""gender"":""female"",""percentage"":0.052412},{""age"":""55-64"",""gender"":""female"",""percentage"":0.042},{""age"":""55-64"",""gender"":""male"",""percentage"":0.226716},{""age"":""25-34"",""gender"":""male"",""percentage"":0.087683},{""age"":""65+"",""gender"":""male"",""percentage"":0.163397},{""age"":""35-44"",""gender"":""male"",""percentage"":0.192082},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001275},{""age"":""25-34"",""gender"":""female"",""percentage"":0.003825},{""age"":""45-54"",""gender"":""female"",""percentage"":0.015865},{""age"":""35-44"",""gender"":""female"",""percentage"":0.012324},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001133},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0017},{""age"":""18-24"",""gender"":""male"",""percentage"":0.005241},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001204}","{""region"":""Texas"",""percentage"":1}",facebook,"lower_bound: 500001, upper_bound: 1000000",en
